version_group,group,species_id,species_identifier,form_identifier
ultra-sun-ultra-moon,female,774,minior,orange-meteor
ultra-sun-ultra-moon,female,774,minior,yellow-meteor
ultra-sun-ultra-moon,female,774,minior,green-meteor
ultra-sun-ultra-moon,female,774,minior,blue-meteor
ultra-sun-ultra-moon,female,774,minior,indigo-meteor
ultra-sun-ultra-moon,female,774,minior,violet-meteor
ultra-sun-ultra-moon,female,774,minior,red
ultra-sun-ultra-moon,female,774,minior,orange
ultra-sun-ultra-moon,female,774,minior,yellow
ultra-sun-ultra-moon,female,774,minior,green
ultra-sun-ultra-moon,female,774,minior,blue
ultra-sun-ultra-moon,female,774,minior,indigo
ultra-sun-ultra-moon,female,774,minior,violet
ultra-sun-ultra-moon,female,775,komala,NULL
ultra-sun-ultra-moon,female,776,turtonator,NULL
ultra-sun-ultra-moon,female,777,togedemaru,NULL
ultra-sun-ultra-moon,female,777,togedemaru,totem
ultra-sun-ultra-moon,female,778,mimikyu,disguised
ultra-sun-ultra-moon,female,778,mimikyu,busted
ultra-sun-ultra-moon,female,778,mimikyu,totem-disguised
ultra-sun-ultra-moon,female,778,mimikyu,totem-busted
ultra-sun-ultra-moon,female,779,bruxish,NULL
ultra-sun-ultra-moon,female,780,drampa,NULL
ultra-sun-ultra-moon,female,781,dhelmise,NULL
ultra-sun-ultra-moon,female,782,jangmo-o,NULL
ultra-sun-ultra-moon,female,783,hakamo-o,NULL
ultra-sun-ultra-moon,female,784,kommo-o,NULL
ultra-sun-ultra-moon,female,784,kommo-o,totem
ultra-sun-ultra-moon,female,785,tapu-koko,NULL
ultra-sun-ultra-moon,female,786,tapu-lele,NULL
ultra-sun-ultra-moon,female,787,tapu-bulu,NULL
ultra-sun-ultra-moon,female,788,tapu-fini,NULL
ultra-sun-ultra-moon,female,789,cosmog,NULL
ultra-sun-ultra-moon,female,790,cosmoem,NULL
ultra-sun-ultra-moon,female,791,solgaleo,NULL
ultra-sun-ultra-moon,female,792,lunala,NULL
ultra-sun-ultra-moon,female,793,nihilego,NULL
ultra-sun-ultra-moon,female,794,buzzwole,NULL
ultra-sun-ultra-moon,female,795,pheromosa,NULL
ultra-sun-ultra-moon,female,796,xurkitree,NULL
ultra-sun-ultra-moon,female,797,celesteela,NULL
ultra-sun-ultra-moon,female,798,kartana,NULL
ultra-sun-ultra-moon,female,799,guzzlord,NULL
ultra-sun-ultra-moon,female,800,necrozma,NULL
ultra-sun-ultra-moon,female,800,necrozma,dusk
ultra-sun-ultra-moon,female,800,necrozma,dawn
ultra-sun-ultra-moon,female,800,necrozma,ultra
ultra-sun-ultra-moon,female,801,magearna,NULL
ultra-sun-ultra-moon,female,801,magearna,original
ultra-sun-ultra-moon,female,802,marshadow,NULL
ultra-sun-ultra-moon,female,803,poipole,NULL
ultra-sun-ultra-moon,female,804,naganadel,NULL
ultra-sun-ultra-moon,female,805,stakataka,NULL
ultra-sun-ultra-moon,female,806,blacephalon,NULL
ultra-sun-ultra-moon,female,807,zeraora,NULL
ultra-sun-ultra-moon,shiny,25,pikachu,rock-star
ultra-sun-ultra-moon,shiny,25,pikachu,belle
ultra-sun-ultra-moon,shiny,25,pikachu,pop-star
ultra-sun-ultra-moon,shiny,25,pikachu,phd
ultra-sun-ultra-moon,shiny,25,pikachu,libre
ultra-sun-ultra-moon,shiny,25,pikachu,cosplay
ultra-sun-ultra-moon,shiny,172,pichu,spiky-eared
ultra-sun-ultra-moon,shiny,414,mothim,sandy
ultra-sun-ultra-moon,shiny,414,mothim,trash
ultra-sun-ultra-moon,shiny,493,arceus,unknown
ultra-sun-ultra-moon,shiny,664,scatterbug,polar
ultra-sun-ultra-moon,shiny,664,scatterbug,tundra
ultra-sun-ultra-moon,shiny,664,scatterbug,continental
ultra-sun-ultra-moon,shiny,664,scatterbug,garden
ultra-sun-ultra-moon,shiny,664,scatterbug,elegant
ultra-sun-ultra-moon,shiny,664,scatterbug,meadow
ultra-sun-ultra-moon,shiny,664,scatterbug,modern
ultra-sun-ultra-moon,shiny,664,scatterbug,marine
ultra-sun-ultra-moon,shiny,664,scatterbug,archipelago
ultra-sun-ultra-moon,shiny,664,scatterbug,high-plains
ultra-sun-ultra-moon,shiny,664,scatterbug,sandstorm
ultra-sun-ultra-moon,shiny,664,scatterbug,river
ultra-sun-ultra-moon,shiny,664,scatterbug,monsoon
ultra-sun-ultra-moon,shiny,664,scatterbug,savanna
ultra-sun-ultra-moon,shiny,664,scatterbug,sun
ultra-sun-ultra-moon,shiny,664,scatterbug,ocean
ultra-sun-ultra-moon,shiny,664,scatterbug,jungle
ultra-sun-ultra-moon,shiny,664,scatterbug,fancy
ultra-sun-ultra-moon,shiny,664,scatterbug,poke-ball
ultra-sun-ultra-moon,shiny,665,spewpa,polar
ultra-sun-ultra-moon,shiny,665,spewpa,tundra
ultra-sun-ultra-moon,shiny,665,spewpa,continental
ultra-sun-ultra-moon,shiny,665,spewpa,garden
ultra-sun-ultra-moon,shiny,665,spewpa,elegant
ultra-sun-ultra-moon,shiny,665,spewpa,meadow
ultra-sun-ultra-moon,shiny,665,spewpa,modern
ultra-sun-ultra-moon,shiny,665,spewpa,marine
ultra-sun-ultra-moon,shiny,665,spewpa,archipelago
ultra-sun-ultra-moon,shiny,665,spewpa,high-plains
ultra-sun-ultra-moon,shiny,665,spewpa,sandstorm
ultra-sun-ultra-moon,shiny,665,spewpa,river
ultra-sun-ultra-moon,shiny,665,spewpa,monsoon
ultra-sun-ultra-moon,shiny,665,spewpa,savanna
ultra-sun-ultra-moon,shiny,665,spewpa,sun
ultra-sun-ultra-moon,shiny,665,spewpa,ocean
ultra-sun-ultra-moon,shiny,665,spewpa,jungle
ultra-sun-ultra-moon,shiny,665,spewpa,fancy
ultra-sun-ultra-moon,shiny,665,spewpa,poke-ball
ultra-sun-ultra-moon,shiny,678,meowstic,female
ultra-sun-ultra-moon,shiny,720,hoopa,confined
ultra-sun-ultra-moon,shiny,752,araquanid,totem
ultra-sun-ultra-moon,shiny,754,lurantis,totem
ultra-sun-ultra-moon,shiny,758,salazzle,totem
ultra-sun-ultra-moon,shiny,777,togedemaru,totem
ultra-sun-ultra-moon,shiny/female,1,bulbasaur,NULL
ultra-sun-ultra-moon,shiny/female,2,ivysaur,NULL
ultra-sun-ultra-moon,shiny/female,3,venusaur,mega
ultra-sun-ultra-moon,shiny/female,4,charmander,NULL
ultra-sun-ultra-moon,shiny/female,5,charmeleon,NULL
ultra-sun-ultra-moon,shiny/female,6,charizard,NULL
ultra-sun-ultra-moon,shiny/female,6,charizard,mega-x
ultra-sun-ultra-moon,shiny/female,6,charizard,mega-y
ultra-sun-ultra-moon,shiny/female,7,squirtle,NULL
ultra-sun-ultra-moon,shiny/female,8,wartortle,NULL
ultra-sun-ultra-moon,shiny/female,9,blastoise,NULL
ultra-sun-ultra-moon,shiny/female,9,blastoise,mega
ultra-sun-ultra-moon,shiny/female,10,caterpie,NULL
ultra-sun-ultra-moon,shiny/female,11,metapod,NULL
ultra-sun-ultra-moon,shiny/female,13,weedle,NULL
ultra-sun-ultra-moon,shiny/female,14,kakuna,NULL
ultra-sun-ultra-moon,shiny/female,15,beedrill,NULL
ultra-sun-ultra-moon,shiny/female,15,beedrill,mega
ultra-sun-ultra-moon,shiny/female,16,pidgey,NULL
ultra-sun-ultra-moon,shiny/female,17,pidgeotto,NULL
ultra-sun-ultra-moon,shiny/female,18,pidgeot,NULL
ultra-sun-ultra-moon,shiny/female,18,pidgeot,mega
ultra-sun-ultra-moon,shiny/female,19,rattata,alola
ultra-sun-ultra-moon,shiny/female,20,raticate,alola
ultra-sun-ultra-moon,shiny/female,20,raticate,totem-alola
ultra-sun-ultra-moon,shiny/female,21,spearow,NULL
ultra-sun-ultra-moon,shiny/female,22,fearow,NULL
ultra-sun-ultra-moon,shiny/female,23,ekans,NULL
ultra-sun-ultra-moon,shiny/female,24,arbok,NULL
ultra-sun-ultra-moon,shiny/female,25,pikachu,rock-star
ultra-sun-ultra-moon,shiny/female,25,pikachu,belle
ultra-sun-ultra-moon,shiny/female,25,pikachu,pop-star
ultra-sun-ultra-moon,shiny/female,25,pikachu,phd
ultra-sun-ultra-moon,shiny/female,25,pikachu,libre
ultra-sun-ultra-moon,shiny/female,25,pikachu,cosplay
ultra-sun-ultra-moon,shiny/female,25,pikachu,original-cap
ultra-sun-ultra-moon,shiny/female,25,pikachu,hoenn-cap
ultra-sun-ultra-moon,shiny/female,25,pikachu,sinnoh-cap
ultra-sun-ultra-moon,shiny/female,25,pikachu,unova-cap
ultra-sun-ultra-moon,shiny/female,25,pikachu,kalos-cap
ultra-sun-ultra-moon,shiny/female,25,pikachu,alola-cap
ultra-sun-ultra-moon,shiny/female,25,pikachu,partner-cap
ultra-sun-ultra-moon,shiny/female,26,raichu,alola
ultra-sun-ultra-moon,shiny/female,27,sandshrew,NULL
ultra-sun-ultra-moon,shiny/female,27,sandshrew,alola
ultra-sun-ultra-moon,shiny/female,28,sandslash,NULL
ultra-sun-ultra-moon,shiny/female,28,sandslash,alola
ultra-sun-ultra-moon,shiny/female,29,nidoran-f,NULL
ultra-sun-ultra-moon,shiny/female,30,nidorina,NULL
ultra-sun-ultra-moon,shiny/female,31,nidoqueen,NULL
ultra-sun-ultra-moon,shiny/female,32,nidoran-m,NULL
ultra-sun-ultra-moon,shiny/female,33,nidorino,NULL
ultra-sun-ultra-moon,shiny/female,34,nidoking,NULL
ultra-sun-ultra-moon,shiny/female,35,clefairy,NULL
ultra-sun-ultra-moon,shiny/female,36,clefable,NULL
ultra-sun-ultra-moon,shiny/female,37,vulpix,NULL
ultra-sun-ultra-moon,shiny/female,37,vulpix,alola
ultra-sun-ultra-moon,shiny/female,38,ninetales,NULL
ultra-sun-ultra-moon,shiny/female,38,ninetales,alola
ultra-sun-ultra-moon,shiny/female,39,jigglypuff,NULL
ultra-sun-ultra-moon,shiny/female,40,wigglytuff,NULL
ultra-sun-ultra-moon,shiny/female,43,oddish,NULL
ultra-sun-ultra-moon,shiny/female,46,paras,NULL
ultra-sun-ultra-moon,shiny/female,47,parasect,NULL
ultra-sun-ultra-moon,shiny/female,48,venonat,NULL
ultra-sun-ultra-moon,shiny/female,49,venomoth,NULL
ultra-sun-ultra-moon,shiny/female,50,diglett,NULL
ultra-sun-ultra-moon,shiny/female,50,diglett,alola
ultra-sun-ultra-moon,shiny/female,51,dugtrio,NULL
ultra-sun-ultra-moon,shiny/female,51,dugtrio,alola
ultra-sun-ultra-moon,shiny/female,52,meowth,NULL
ultra-sun-ultra-moon,shiny/female,52,meowth,alola
ultra-sun-ultra-moon,shiny/female,53,persian,NULL
ultra-sun-ultra-moon,shiny/female,53,persian,alola
ultra-sun-ultra-moon,shiny/female,54,psyduck,NULL
ultra-sun-ultra-moon,shiny/female,55,golduck,NULL
ultra-sun-ultra-moon,shiny/female,56,mankey,NULL
ultra-sun-ultra-moon,shiny/female,57,primeape,NULL
ultra-sun-ultra-moon,shiny/female,58,growlithe,NULL
ultra-sun-ultra-moon,shiny/female,59,arcanine,NULL
ultra-sun-ultra-moon,shiny/female,60,poliwag,NULL
ultra-sun-ultra-moon,shiny/female,61,poliwhirl,NULL
ultra-sun-ultra-moon,shiny/female,62,poliwrath,NULL
ultra-sun-ultra-moon,shiny/female,63,abra,NULL
ultra-sun-ultra-moon,shiny/female,65,alakazam,mega
ultra-sun-ultra-moon,shiny/female,66,machop,NULL
ultra-sun-ultra-moon,shiny/female,67,machoke,NULL
ultra-sun-ultra-moon,shiny/female,68,machamp,NULL
ultra-sun-ultra-moon,shiny/female,69,bellsprout,NULL
ultra-sun-ultra-moon,shiny/female,70,weepinbell,NULL
ultra-sun-ultra-moon,shiny/female,71,victreebel,NULL
ultra-sun-ultra-moon,shiny/female,72,tentacool,NULL
ultra-sun-ultra-moon,shiny/female,73,tentacruel,NULL
ultra-sun-ultra-moon,shiny/female,74,geodude,NULL
ultra-sun-ultra-moon,shiny/female,74,geodude,alola
ultra-sun-ultra-moon,shiny/female,75,graveler,NULL
ultra-sun-ultra-moon,shiny/female,75,graveler,alola
ultra-sun-ultra-moon,shiny/female,76,golem,NULL
ultra-sun-ultra-moon,shiny/female,76,golem,alola
ultra-sun-ultra-moon,shiny/female,77,ponyta,NULL
ultra-sun-ultra-moon,shiny/female,78,rapidash,NULL
ultra-sun-ultra-moon,shiny/female,79,slowpoke,NULL
ultra-sun-ultra-moon,shiny/female,80,slowbro,NULL
ultra-sun-ultra-moon,shiny/female,80,slowbro,mega
ultra-sun-ultra-moon,shiny/female,81,magnemite,NULL
ultra-sun-ultra-moon,shiny/female,82,magneton,NULL
ultra-sun-ultra-moon,shiny/female,83,farfetchd,NULL
ultra-sun-ultra-moon,shiny/female,86,seel,NULL
ultra-sun-ultra-moon,shiny/female,87,dewgong,NULL
ultra-sun-ultra-moon,shiny/female,88,grimer,NULL
ultra-sun-ultra-moon,shiny/female,88,grimer,alola
ultra-sun-ultra-moon,shiny/female,89,muk,NULL
ultra-sun-ultra-moon,shiny/female,89,muk,alola
ultra-sun-ultra-moon,shiny/female,90,shellder,NULL
ultra-sun-ultra-moon,shiny/female,91,cloyster,NULL
ultra-sun-ultra-moon,shiny/female,92,gastly,NULL
ultra-sun-ultra-moon,shiny/female,93,haunter,NULL
ultra-sun-ultra-moon,shiny/female,94,gengar,NULL
ultra-sun-ultra-moon,shiny/female,94,gengar,mega
ultra-sun-ultra-moon,shiny/female,95,onix,NULL
ultra-sun-ultra-moon,shiny/female,96,drowzee,NULL
ultra-sun-ultra-moon,shiny/female,98,krabby,NULL
ultra-sun-ultra-moon,shiny/female,99,kingler,NULL
ultra-sun-ultra-moon,shiny/female,100,voltorb,NULL
ultra-sun-ultra-moon,shiny/female,101,electrode,NULL
ultra-sun-ultra-moon,shiny/female,102,exeggcute,NULL
ultra-sun-ultra-moon,shiny/female,103,exeggutor,NULL
ultra-sun-ultra-moon,shiny/female,103,exeggutor,alola
ultra-sun-ultra-moon,shiny/female,104,cubone,NULL
ultra-sun-ultra-moon,shiny/female,105,marowak,NULL
ultra-sun-ultra-moon,shiny/female,105,marowak,alola
ultra-sun-ultra-moon,shiny/female,105,marowak,totem
ultra-sun-ultra-moon,shiny/female,106,hitmonlee,NULL
ultra-sun-ultra-moon,shiny/female,107,hitmonchan,NULL
ultra-sun-ultra-moon,shiny/female,108,lickitung,NULL
ultra-sun-ultra-moon,shiny/female,109,koffing,NULL
ultra-sun-ultra-moon,shiny/female,110,weezing,NULL
ultra-sun-ultra-moon,shiny/female,113,chansey,NULL
ultra-sun-ultra-moon,shiny/female,114,tangela,NULL
ultra-sun-ultra-moon,shiny/female,115,kangaskhan,NULL
ultra-sun-ultra-moon,shiny/female,115,kangaskhan,mega
ultra-sun-ultra-moon,shiny/female,116,horsea,NULL
ultra-sun-ultra-moon,shiny/female,117,seadra,NULL
ultra-sun-ultra-moon,shiny/female,120,staryu,NULL
ultra-sun-ultra-moon,shiny/female,121,starmie,NULL
ultra-sun-ultra-moon,shiny/female,122,mr-mime,NULL
ultra-sun-ultra-moon,shiny/female,124,jynx,NULL
ultra-sun-ultra-moon,shiny/female,125,electabuzz,NULL
ultra-sun-ultra-moon,shiny/female,126,magmar,NULL
ultra-sun-ultra-moon,shiny/female,127,pinsir,NULL
ultra-sun-ultra-moon,shiny/female,127,pinsir,mega
ultra-sun-ultra-moon,shiny/female,128,tauros,NULL
ultra-sun-ultra-moon,shiny/female,130,gyarados,mega
ultra-sun-ultra-moon,shiny/female,131,lapras,NULL
ultra-sun-ultra-moon,shiny/female,132,ditto,NULL
ultra-sun-ultra-moon,shiny/female,133,eevee,NULL
ultra-sun-ultra-moon,shiny/female,134,vaporeon,NULL
ultra-sun-ultra-moon,shiny/female,135,jolteon,NULL
ultra-sun-ultra-moon,shiny/female,136,flareon,NULL
ultra-sun-ultra-moon,shiny/female,137,porygon,NULL
ultra-sun-ultra-moon,shiny/female,138,omanyte,NULL
ultra-sun-ultra-moon,shiny/female,139,omastar,NULL
ultra-sun-ultra-moon,shiny/female,140,kabuto,NULL
ultra-sun-ultra-moon,shiny/female,141,kabutops,NULL
ultra-sun-ultra-moon,shiny/female,142,aerodactyl,NULL
ultra-sun-ultra-moon,shiny/female,142,aerodactyl,mega
ultra-sun-ultra-moon,shiny/female,143,snorlax,NULL
ultra-sun-ultra-moon,shiny/female,144,articuno,NULL
ultra-sun-ultra-moon,shiny/female,145,zapdos,NULL
ultra-sun-ultra-moon,shiny/female,146,moltres,NULL
ultra-sun-ultra-moon,shiny/female,147,dratini,NULL
ultra-sun-ultra-moon,shiny/female,148,dragonair,NULL
ultra-sun-ultra-moon,shiny/female,149,dragonite,NULL
ultra-sun-ultra-moon,shiny/female,150,mewtwo,NULL
ultra-sun-ultra-moon,shiny/female,150,mewtwo,mega-x
ultra-sun-ultra-moon,shiny/female,150,mewtwo,mega-y
ultra-sun-ultra-moon,shiny/female,151,mew,NULL
ultra-sun-ultra-moon,shiny/female,152,chikorita,NULL
ultra-sun-ultra-moon,shiny/female,153,bayleef,NULL
ultra-sun-ultra-moon,shiny/female,155,cyndaquil,NULL
ultra-sun-ultra-moon,shiny/female,156,quilava,NULL
ultra-sun-ultra-moon,shiny/female,157,typhlosion,NULL
ultra-sun-ultra-moon,shiny/female,158,totodile,NULL
ultra-sun-ultra-moon,shiny/female,159,croconaw,NULL
ultra-sun-ultra-moon,shiny/female,160,feraligatr,NULL
ultra-sun-ultra-moon,shiny/female,161,sentret,NULL
ultra-sun-ultra-moon,shiny/female,162,furret,NULL
ultra-sun-ultra-moon,shiny/female,163,hoothoot,NULL
ultra-sun-ultra-moon,shiny/female,164,noctowl,NULL
ultra-sun-ultra-moon,shiny/female,167,spinarak,NULL
ultra-sun-ultra-moon,shiny/female,168,ariados,NULL
ultra-sun-ultra-moon,shiny/female,169,crobat,NULL
ultra-sun-ultra-moon,shiny/female,170,chinchou,NULL
ultra-sun-ultra-moon,shiny/female,171,lanturn,NULL
ultra-sun-ultra-moon,shiny/female,172,pichu,NULL
ultra-sun-ultra-moon,shiny/female,172,pichu,spiky-eared
ultra-sun-ultra-moon,shiny/female,173,cleffa,NULL
ultra-sun-ultra-moon,shiny/female,174,igglybuff,NULL
ultra-sun-ultra-moon,shiny/female,175,togepi,NULL
ultra-sun-ultra-moon,shiny/female,176,togetic,NULL
ultra-sun-ultra-moon,shiny/female,177,natu,NULL
ultra-sun-ultra-moon,shiny/female,179,mareep,NULL
ultra-sun-ultra-moon,shiny/female,180,flaaffy,NULL
ultra-sun-ultra-moon,shiny/female,181,ampharos,NULL
ultra-sun-ultra-moon,shiny/female,181,ampharos,mega
ultra-sun-ultra-moon,shiny/female,182,bellossom,NULL
ultra-sun-ultra-moon,shiny/female,183,marill,NULL
ultra-sun-ultra-moon,shiny/female,184,azumarill,NULL
ultra-sun-ultra-moon,shiny/female,187,hoppip,NULL
ultra-sun-ultra-moon,shiny/female,188,skiploom,NULL
ultra-sun-ultra-moon,shiny/female,189,jumpluff,NULL
ultra-sun-ultra-moon,shiny/female,191,sunkern,NULL
ultra-sun-ultra-moon,shiny/female,192,sunflora,NULL
ultra-sun-ultra-moon,shiny/female,193,yanma,NULL
ultra-sun-ultra-moon,shiny/female,196,espeon,NULL
ultra-sun-ultra-moon,shiny/female,197,umbreon,NULL
ultra-sun-ultra-moon,shiny/female,199,slowking,NULL
ultra-sun-ultra-moon,shiny/female,200,misdreavus,NULL
ultra-sun-ultra-moon,shiny/female,201,unown,a
ultra-sun-ultra-moon,shiny/female,201,unown,b
ultra-sun-ultra-moon,shiny/female,201,unown,c
ultra-sun-ultra-moon,shiny/female,201,unown,d
ultra-sun-ultra-moon,shiny/female,201,unown,e
ultra-sun-ultra-moon,shiny/female,201,unown,f
ultra-sun-ultra-moon,shiny/female,201,unown,g
ultra-sun-ultra-moon,shiny/female,201,unown,h
ultra-sun-ultra-moon,shiny/female,201,unown,i
ultra-sun-ultra-moon,shiny/female,201,unown,j
ultra-sun-ultra-moon,shiny/female,201,unown,k
ultra-sun-ultra-moon,shiny/female,201,unown,l
ultra-sun-ultra-moon,shiny/female,201,unown,m
ultra-sun-ultra-moon,shiny/female,201,unown,n
ultra-sun-ultra-moon,shiny/female,201,unown,o
ultra-sun-ultra-moon,shiny/female,201,unown,p
ultra-sun-ultra-moon,shiny/female,201,unown,q
ultra-sun-ultra-moon,shiny/female,201,unown,r
ultra-sun-ultra-moon,shiny/female,201,unown,s
ultra-sun-ultra-moon,shiny/female,201,unown,t
ultra-sun-ultra-moon,shiny/female,201,unown,u
ultra-sun-ultra-moon,shiny/female,201,unown,v
ultra-sun-ultra-moon,shiny/female,201,unown,w
ultra-sun-ultra-moon,shiny/female,201,unown,x
ultra-sun-ultra-moon,shiny/female,201,unown,y
ultra-sun-ultra-moon,shiny/female,201,unown,z
ultra-sun-ultra-moon,shiny/female,201,unown,exclamation
ultra-sun-ultra-moon,shiny/female,201,unown,question
ultra-sun-ultra-moon,shiny/female,204,pineco,NULL
ultra-sun-ultra-moon,shiny/female,205,forretress,NULL
ultra-sun-ultra-moon,shiny/female,206,dunsparce,NULL
ultra-sun-ultra-moon,shiny/female,208,steelix,mega
ultra-sun-ultra-moon,shiny/female,209,snubbull,NULL
ultra-sun-ultra-moon,shiny/female,210,granbull,NULL
ultra-sun-ultra-moon,shiny/female,211,qwilfish,NULL
ultra-sun-ultra-moon,shiny/female,212,scizor,mega
ultra-sun-ultra-moon,shiny/female,213,shuckle,NULL
ultra-sun-ultra-moon,shiny/female,214,heracross,mega
ultra-sun-ultra-moon,shiny/female,216,teddiursa,NULL
ultra-sun-ultra-moon,shiny/female,218,slugma,NULL
ultra-sun-ultra-moon,shiny/female,219,magcargo,NULL
ultra-sun-ultra-moon,shiny/female,220,swinub,NULL
ultra-sun-ultra-moon,shiny/female,222,corsola,NULL
ultra-sun-ultra-moon,shiny/female,223,remoraid,NULL
ultra-sun-ultra-moon,shiny/female,225,delibird,NULL
ultra-sun-ultra-moon,shiny/female,226,mantine,NULL
ultra-sun-ultra-moon,shiny/female,227,skarmory,NULL
ultra-sun-ultra-moon,shiny/female,228,houndour,NULL
ultra-sun-ultra-moon,shiny/female,229,houndoom,mega
ultra-sun-ultra-moon,shiny/female,230,kingdra,NULL
ultra-sun-ultra-moon,shiny/female,231,phanpy,NULL
ultra-sun-ultra-moon,shiny/female,233,porygon2,NULL
ultra-sun-ultra-moon,shiny/female,234,stantler,NULL
ultra-sun-ultra-moon,shiny/female,235,smeargle,NULL
ultra-sun-ultra-moon,shiny/female,236,tyrogue,NULL
ultra-sun-ultra-moon,shiny/female,237,hitmontop,NULL
ultra-sun-ultra-moon,shiny/female,238,smoochum,NULL
ultra-sun-ultra-moon,shiny/female,239,elekid,NULL
ultra-sun-ultra-moon,shiny/female,240,magby,NULL
ultra-sun-ultra-moon,shiny/female,241,miltank,NULL
ultra-sun-ultra-moon,shiny/female,242,blissey,NULL
ultra-sun-ultra-moon,shiny/female,243,raikou,NULL
ultra-sun-ultra-moon,shiny/female,244,entei,NULL
ultra-sun-ultra-moon,shiny/female,245,suicune,NULL
ultra-sun-ultra-moon,shiny/female,246,larvitar,NULL
ultra-sun-ultra-moon,shiny/female,247,pupitar,NULL
ultra-sun-ultra-moon,shiny/female,248,tyranitar,NULL
ultra-sun-ultra-moon,shiny/female,248,tyranitar,mega
ultra-sun-ultra-moon,shiny/female,249,lugia,NULL
ultra-sun-ultra-moon,shiny/female,250,ho-oh,NULL
ultra-sun-ultra-moon,shiny/female,251,celebi,NULL
ultra-sun-ultra-moon,shiny/female,252,treecko,NULL
ultra-sun-ultra-moon,shiny/female,253,grovyle,NULL
ultra-sun-ultra-moon,shiny/female,254,sceptile,NULL
ultra-sun-ultra-moon,shiny/female,254,sceptile,mega
ultra-sun-ultra-moon,shiny/female,257,blaziken,mega
ultra-sun-ultra-moon,shiny/female,258,mudkip,NULL
ultra-sun-ultra-moon,shiny/female,259,marshtomp,NULL
ultra-sun-ultra-moon,shiny/female,260,swampert,NULL
ultra-sun-ultra-moon,shiny/female,260,swampert,mega
ultra-sun-ultra-moon,shiny/female,261,poochyena,NULL
ultra-sun-ultra-moon,shiny/female,262,mightyena,NULL
ultra-sun-ultra-moon,shiny/female,263,zigzagoon,NULL
ultra-sun-ultra-moon,shiny/female,264,linoone,NULL
ultra-sun-ultra-moon,shiny/female,265,wurmple,NULL
ultra-sun-ultra-moon,shiny/female,266,silcoon,NULL
ultra-sun-ultra-moon,shiny/female,268,cascoon,NULL
