id,version,location,area,method,species,pokemon,level,chance,conditions,note
173886,sun,poni-breaker-coast,whole-area,sos,wailord,wailord,10-43,8,time/time-day,
173891,sun,poni-breaker-coast,whole-area,sos,wailord,wailord,10-43,8,time/time-night,
173896,sun,poni-breaker-coast,whole-area,sos,sharpedo,sharpedo,10-43,3,time/time-morning,
173901,sun,poni-breaker-coast,whole-area,sos,sharpedo,sharpedo,10-43,3,time/time-day,
173906,sun,poni-breaker-coast,whole-area,sos,sharpedo,sharpedo,10-43,3,time/time-night,
173911,sun,poni-coast,whole-area,ambush,dugtrio,dugtrio-alola,56-59,100,time/time-morning,
173916,sun,poni-coast,whole-area,ambush,dugtrio,dugtrio-alola,56-59,100,time/time-day,
173921,sun,poni-coast,whole-area,ambush,dugtrio,dugtrio-alola,56-59,100,time/time-night,
173926,sun,poni-coast,whole-area,sos,dugtrio,dugtrio-alola,56-59,100,time/time-morning,
173931,sun,poni-coast,whole-area,sos,dugtrio,dugtrio-alola,56-59,100,time/time-day,
173936,sun,poni-coast,whole-area,sos,dugtrio,dugtrio-alola,56-59,100,time/time-night,
173941,sun,poni-gauntlet,whole-area,walk,raticate,raticate-alola,56-59,30,time/time-night,
173946,sun,poni-gauntlet,whole-area,walk,pelipper,pelipper,56-59,30,time/time-morning,
173951,sun,poni-gauntlet,whole-area,walk,pelipper,pelipper,56-59,30,time/time-day,
173956,sun,poni-gauntlet,whole-area,walk,pelipper,pelipper,56-59,30,time/time-night,
173961,sun,poni-gauntlet,whole-area,walk,gumshoos,gumshoos,56-59,30,time/time-morning,
173966,sun,poni-gauntlet,whole-area,walk,gumshoos,gumshoos,56-59,30,time/time-day,
173971,sun,poni-gauntlet,whole-area,walk,granbull,granbull,56-59,20,time/time-morning,
173976,sun,poni-gauntlet,whole-area,walk,granbull,granbull,56-59,20,time/time-day,
173981,sun,poni-gauntlet,whole-area,walk,granbull,granbull,56-59,20,time/time-night,
173986,sun,poni-gauntlet,whole-area,walk,golduck,golduck,56-59,15,time/time-morning,
173991,sun,poni-gauntlet,whole-area,walk,golduck,golduck,56-59,15,time/time-day,
173996,sun,poni-gauntlet,whole-area,walk,golduck,golduck,56-59,15,time/time-night,
174001,sun,poni-gauntlet,whole-area,walk,bewear,bewear,56-59,5,time/time-morning,
174006,sun,poni-gauntlet,whole-area,walk,bewear,bewear,56-59,5,time/time-day,
174011,sun,poni-gauntlet,whole-area,walk,bewear,bewear,56-59,5,time/time-night,
174016,sun,poni-gauntlet,whole-area,fish,magikarp,magikarp,10-59,59,time/time-morning,
174021,sun,poni-gauntlet,whole-area,fish,magikarp,magikarp,10-59,59,time/time-day,
174026,sun,poni-gauntlet,whole-area,fish,magikarp,magikarp,10-59,59,time/time-night,
174031,sun,poni-gauntlet,whole-area,fish,barboach,barboach,10-59,40,time/time-morning,
174036,sun,poni-gauntlet,whole-area,fish,barboach,barboach,10-59,40,time/time-day,
174041,sun,poni-gauntlet,whole-area,fish,barboach,barboach,10-59,40,time/time-night,
174046,sun,poni-gauntlet,whole-area,fish,dratini,dratini,10-59,1,time/time-morning,
174051,sun,poni-gauntlet,whole-area,fish,dratini,dratini,10-59,1,time/time-day,
174056,sun,poni-gauntlet,whole-area,fish,dratini,dratini,10-59,1,time/time-night,
174061,sun,poni-gauntlet,whole-area,fish-special,magikarp,magikarp,10-59,50,time/time-morning,
174066,sun,poni-gauntlet,whole-area,fish-special,magikarp,magikarp,10-59,50,time/time-day,
174071,sun,poni-gauntlet,whole-area,fish-special,magikarp,magikarp,10-59,50,time/time-night,
174076,sun,poni-gauntlet,whole-area,fish-special,barboach,barboach,10-59,40,time/time-morning,
174081,sun,poni-gauntlet,whole-area,fish-special,barboach,barboach,10-59,40,time/time-day,
174086,sun,poni-gauntlet,whole-area,fish-special,barboach,barboach,10-59,40,time/time-night,
174091,sun,poni-gauntlet,whole-area,fish-special,dratini,dratini,10-59,10,time/time-morning,
174096,sun,poni-gauntlet,whole-area,fish-special,dratini,dratini,10-59,10,time/time-day,
174101,sun,poni-gauntlet,whole-area,fish-special,dratini,dratini,10-59,10,time/time-night,
174106,sun,poni-gauntlet,whole-area,sos,raticate,raticate-alola,56-59,17,time/time-night,
174111,sun,poni-gauntlet,whole-area,sos,pelipper,pelipper,56-59,17,time/time-morning,
174116,sun,poni-gauntlet,whole-area,sos,pelipper,pelipper,56-59,17,time/time-day,
174121,sun,poni-gauntlet,whole-area,sos,pelipper,pelipper,56-59,17,time/time-night,
174126,sun,poni-gauntlet,whole-area,sos,gumshoos,gumshoos,56-59,17,time/time-morning,
174131,sun,poni-gauntlet,whole-area,sos,gumshoos,gumshoos,56-59,17,time/time-day,
174136,sun,poni-gauntlet,whole-area,sos,magikarp,magikarp,10-59,13,time/time-morning,
174141,sun,poni-gauntlet,whole-area,sos,magikarp,magikarp,10-59,13,time/time-day,
174146,sun,poni-gauntlet,whole-area,sos,magikarp,magikarp,10-59,13,time/time-night,
174151,sun,poni-gauntlet,whole-area,sos,gyarados,gyarados,10-59,11,time/time-morning,
174156,sun,poni-gauntlet,whole-area,sos,gyarados,gyarados,10-59,11,time/time-day,
174161,sun,poni-gauntlet,whole-area,sos,gyarados,gyarados,10-59,11,time/time-night,
174166,sun,poni-gauntlet,whole-area,sos,granbull,granbull,56-59,11,time/time-morning,
174171,sun,poni-gauntlet,whole-area,sos,granbull,granbull,56-59,11,time/time-day,
174176,sun,poni-gauntlet,whole-area,sos,granbull,granbull,56-59,11,time/time-night,
174181,sun,poni-gauntlet,whole-area,sos,barboach,barboach,10-59,10,time/time-morning,
174186,sun,poni-gauntlet,whole-area,sos,barboach,barboach,10-59,10,time/time-day,
174191,sun,poni-gauntlet,whole-area,sos,barboach,barboach,10-59,10,time/time-night,
174196,sun,poni-gauntlet,whole-area,sos,golduck,golduck,56-59,9,time/time-morning,
174201,sun,poni-gauntlet,whole-area,sos,golduck,golduck,56-59,9,time/time-day,
174206,sun,poni-gauntlet,whole-area,sos,golduck,golduck,56-59,9,time/time-night,
174211,sun,poni-gauntlet,whole-area,sos,whiscash,whiscash,10-59,7,time/time-morning,
174216,sun,poni-gauntlet,whole-area,sos,whiscash,whiscash,10-59,7,time/time-day,
174221,sun,poni-gauntlet,whole-area,sos,whiscash,whiscash,10-59,7,time/time-night,
174226,sun,poni-gauntlet,whole-area,sos,bewear,bewear,56-59,3,time/time-morning,
174231,sun,poni-gauntlet,whole-area,sos,bewear,bewear,56-59,3,time/time-day,
174236,sun,poni-gauntlet,whole-area,sos,bewear,bewear,56-59,3,time/time-night,
174241,sun,poni-gauntlet,whole-area,sos,dratini,dratini,10-59,1,time/time-morning,
174246,sun,poni-gauntlet,whole-area,sos,dratini,dratini,10-59,1,time/time-day,
174251,sun,poni-gauntlet,whole-area,sos,dratini,dratini,10-59,1,time/time-night,
174256,sun,poni-gauntlet,whole-area,sos,dragonair,dragonair,10-59,1,time/time-morning,
174261,sun,poni-gauntlet,whole-area,sos,dragonair,dragonair,10-59,1,time/time-day,
174266,sun,poni-gauntlet,whole-area,sos,dragonair,dragonair,10-59,1,time/time-night,
174271,sun,poni-gauntlet,whole-area,sos,dragonite,dragonite,10-59,1,time/time-morning,
174276,sun,poni-gauntlet,whole-area,sos,dragonite,dragonite,10-59,1,time/time-day,
174281,sun,poni-gauntlet,whole-area,sos,dragonite,dragonite,10-59,1,time/time-night,
174286,sun,poni-grove,whole-area,walk,raticate,raticate-alola,52-55,30,time/time-night,
174291,sun,poni-grove,whole-area,walk,trumbeak,trumbeak,52-55,30,time/time-morning,
174296,sun,poni-grove,whole-area,walk,trumbeak,trumbeak,52-55,30,time/time-day,
174301,sun,poni-grove,whole-area,walk,trumbeak,trumbeak,52-55,30,time/time-night,
174306,sun,poni-grove,whole-area,walk,gumshoos,gumshoos,52-55,30,time/time-morning,
174311,sun,poni-grove,whole-area,walk,gumshoos,gumshoos,52-55,30,time/time-day,
174316,sun,poni-grove,whole-area,walk,granbull,granbull,52-55,20,time/time-morning,
174321,sun,poni-grove,whole-area,walk,granbull,granbull,52-55,20,time/time-day,
174326,sun,poni-grove,whole-area,walk,granbull,granbull,52-55,20,time/time-night,
174331,sun,poni-grove,whole-area,walk,pinsir,pinsir,52-55,10,time/time-morning,
174336,sun,poni-grove,whole-area,walk,pinsir,pinsir,52-55,10,time/time-day,
174341,sun,poni-grove,whole-area,walk,pinsir,pinsir,52-55,10,time/time-night,
174346,sun,poni-grove,whole-area,walk,riolu,riolu,52-55,10,time/time-morning,
174351,sun,poni-grove,whole-area,walk,riolu,riolu,52-55,10,time/time-day,
174356,sun,poni-grove,whole-area,walk,riolu,riolu,52-55,10,time/time-night,
174361,sun,poni-grove,whole-area,sos,raticate,raticate-alola,52-55,30,time/time-night,
174366,sun,poni-grove,whole-area,sos,trumbeak,trumbeak,52-55,30,time/time-morning,
174371,sun,poni-grove,whole-area,sos,trumbeak,trumbeak,52-55,30,time/time-day,
174376,sun,poni-grove,whole-area,sos,trumbeak,trumbeak,52-55,30,time/time-night,
174381,sun,poni-grove,whole-area,sos,gumshoos,gumshoos,52-55,30,time/time-morning,
174386,sun,poni-grove,whole-area,sos,gumshoos,gumshoos,52-55,30,time/time-day,
174391,sun,poni-grove,whole-area,sos,granbull,granbull,52-55,20,time/time-morning,
174396,sun,poni-grove,whole-area,sos,granbull,granbull,52-55,20,time/time-day,
174401,sun,poni-grove,whole-area,sos,granbull,granbull,52-55,20,time/time-night,
174406,sun,poni-grove,whole-area,sos,pinsir,pinsir,52-55,10,time/time-morning,
174411,sun,poni-grove,whole-area,sos,pinsir,pinsir,52-55,10,time/time-day,
174416,sun,poni-grove,whole-area,sos,pinsir,pinsir,52-55,10,time/time-night,
174421,sun,poni-grove,whole-area,sos,riolu,riolu,52-55,7,time/time-morning,
174426,sun,poni-grove,whole-area,sos,riolu,riolu,52-55,7,time/time-day,
174431,sun,poni-grove,whole-area,sos,riolu,riolu,52-55,7,time/time-night,
174436,sun,poni-grove,whole-area,sos,chansey,chansey,52-55,1,time/time-morning,
174441,sun,poni-grove,whole-area,sos,chansey,chansey,52-55,1,time/time-day,
174446,sun,poni-grove,whole-area,sos,chansey,chansey,52-55,1,time/time-night,
174451,sun,poni-grove,whole-area,sos,lucario,lucario,52-55,1,time/time-morning,
174456,sun,poni-grove,whole-area,sos,lucario,lucario,52-55,1,time/time-day,
174461,sun,poni-grove,whole-area,sos,lucario,lucario,52-55,1,time/time-night,
174466,sun,poni-meadow,whole-area,walk,cottonee,cottonee,54-57,50,time/time-morning,
174471,sun,poni-meadow,whole-area,walk,cottonee,cottonee,54-57,50,time/time-day,
174476,sun,poni-meadow,whole-area,walk,cottonee,cottonee,54-57,50,time/time-night,
174481,sun,poni-meadow,whole-area,walk,ribombee,ribombee,54-57,30,time/time-morning,
174486,sun,poni-meadow,whole-area,walk,ribombee,ribombee,54-57,30,time/time-day,
174491,sun,poni-meadow,whole-area,walk,ribombee,ribombee,54-57,30,time/time-night,
174496,sun,poni-meadow,whole-area,walk,oricorio,oricorio-sensu,54-57,20,time/time-morning,
174501,sun,poni-meadow,whole-area,walk,oricorio,oricorio-sensu,54-57,20,time/time-day,
174506,sun,poni-meadow,whole-area,walk,oricorio,oricorio-sensu,54-57,20,time/time-night,
174511,sun,poni-meadow,whole-area,fish,magikarp,magikarp,10-57,59,time/time-morning,
174516,sun,poni-meadow,whole-area,fish,magikarp,magikarp,10-57,59,time/time-day,
174521,sun,poni-meadow,whole-area,fish,magikarp,magikarp,10-57,59,time/time-night,
174526,sun,poni-meadow,whole-area,fish,barboach,barboach,10-57,40,time/time-morning,
174531,sun,poni-meadow,whole-area,fish,barboach,barboach,10-57,40,time/time-day,
174536,sun,poni-meadow,whole-area,fish,barboach,barboach,10-57,40,time/time-night,
174541,sun,poni-meadow,whole-area,fish,dratini,dratini,10-57,1,time/time-morning,
174546,sun,poni-meadow,whole-area,fish,dratini,dratini,10-57,1,time/time-day,
174551,sun,poni-meadow,whole-area,fish,dratini,dratini,10-57,1,time/time-night,
174556,sun,poni-meadow,whole-area,fish-special,magikarp,magikarp,10-57,50,time/time-morning,
174561,sun,poni-meadow,whole-area,fish-special,magikarp,magikarp,10-57,50,time/time-day,
174566,sun,poni-meadow,whole-area,fish-special,magikarp,magikarp,10-57,50,time/time-night,
174571,sun,poni-meadow,whole-area,fish-special,barboach,barboach,10-57,40,time/time-morning,
174576,sun,poni-meadow,whole-area,fish-special,barboach,barboach,10-57,40,time/time-day,
174581,sun,poni-meadow,whole-area,fish-special,barboach,barboach,10-57,40,time/time-night,
174586,sun,poni-meadow,whole-area,fish-special,dratini,dratini,10-57,10,time/time-morning,
174591,sun,poni-meadow,whole-area,fish-special,dratini,dratini,10-57,10,time/time-day,
174596,sun,poni-meadow,whole-area,fish-special,dratini,dratini,10-57,10,time/time-night,
174601,sun,poni-meadow,whole-area,sos,cottonee,cottonee,54-57,33,time/time-morning,
174606,sun,poni-meadow,whole-area,sos,cottonee,cottonee,54-57,33,time/time-day,
174611,sun,poni-meadow,whole-area,sos,cottonee,cottonee,54-57,33,time/time-night,
174616,sun,poni-meadow,whole-area,sos,ribombee,ribombee,54-57,20,time/time-morning,
174621,sun,poni-meadow,whole-area,sos,ribombee,ribombee,54-57,20,time/time-day,
174626,sun,poni-meadow,whole-area,sos,ribombee,ribombee,54-57,20,time/time-night,
174631,sun,poni-meadow,whole-area,sos,oricorio,oricorio-sensu,54-57,13,time/time-morning,
174636,sun,poni-meadow,whole-area,sos,oricorio,oricorio-sensu,54-57,13,time/time-day,
174641,sun,poni-meadow,whole-area,sos,oricorio,oricorio-sensu,54-57,13,time/time-night,
174646,sun,poni-meadow,whole-area,sos,magikarp,magikarp,10-57,11,time/time-morning,
174651,sun,poni-meadow,whole-area,sos,magikarp,magikarp,10-57,11,time/time-day,
174656,sun,poni-meadow,whole-area,sos,magikarp,magikarp,10-57,11,time/time-night,
174661,sun,poni-meadow,whole-area,sos,barboach,barboach,10-57,9,time/time-morning,
174666,sun,poni-meadow,whole-area,sos,barboach,barboach,10-57,9,time/time-day,
174671,sun,poni-meadow,whole-area,sos,barboach,barboach,10-57,9,time/time-night,
174676,sun,poni-meadow,whole-area,sos,gyarados,gyarados,10-57,7,time/time-morning,
174681,sun,poni-meadow,whole-area,sos,gyarados,gyarados,10-57,7,time/time-day,
174686,sun,poni-meadow,whole-area,sos,gyarados,gyarados,10-57,7,time/time-night,
174691,sun,poni-meadow,whole-area,sos,whiscash,whiscash,10-57,5,time/time-morning,
174696,sun,poni-meadow,whole-area,sos,whiscash,whiscash,10-57,5,time/time-day,
174701,sun,poni-meadow,whole-area,sos,whiscash,whiscash,10-57,5,time/time-night,
174706,sun,poni-meadow,whole-area,sos,dratini,dratini,10-57,2,time/time-morning,
174711,sun,poni-meadow,whole-area,sos,dratini,dratini,10-57,2,time/time-day,
174716,sun,poni-meadow,whole-area,sos,dratini,dratini,10-57,2,time/time-night,
174721,sun,poni-meadow,whole-area,sos,dragonair,dragonair,10-57,1,time/time-morning,
174726,sun,poni-meadow,whole-area,sos,dragonair,dragonair,10-57,1,time/time-day,
174731,sun,poni-meadow,whole-area,sos,dragonair,dragonair,10-57,1,time/time-night,
174736,sun,poni-plains,whole-area,walk,raticate,raticate-alola,54-57,26,time/time-night,
174741,sun,poni-plains,whole-area,walk,gumshoos,gumshoos,54-57,26,time/time-morning,
174746,sun,poni-plains,whole-area,walk,gumshoos,gumshoos,54-57,26,time/time-day,
174751,sun,poni-plains,whole-area,walk,cottonee,cottonee,54-57,20,time/time-morning,
174756,sun,poni-plains,whole-area,walk,cottonee,cottonee,54-57,20,time/time-day,
174761,sun,poni-plains,whole-area,walk,cottonee,cottonee,54-57,20,time/time-night,
174766,sun,poni-plains,whole-area,walk,trumbeak,trumbeak,54-57,19,time/time-morning,
174771,sun,poni-plains,whole-area,walk,trumbeak,trumbeak,54-57,19,time/time-day,
174776,sun,poni-plains,whole-area,walk,trumbeak,trumbeak,54-57,19,time/time-night,
174781,sun,poni-plains,whole-area,walk,tauros,tauros,54-57,10,time/time-morning,
174786,sun,poni-plains,whole-area,walk,tauros,tauros,54-57,10,time/time-day,
174791,sun,poni-plains,whole-area,walk,tauros,tauros,54-57,10,time/time-night,
174796,sun,poni-plains,whole-area,walk,miltank,miltank,54-57,10,time/time-morning,
174801,sun,poni-plains,whole-area,walk,miltank,miltank,54-57,10,time/time-day,
174806,sun,poni-plains,whole-area,walk,miltank,miltank,54-57,10,time/time-night,
174811,sun,poni-plains,whole-area,walk,fearow,fearow,54-57,4,time/time-morning,
174816,sun,poni-plains,whole-area,walk,fearow,fearow,54-57,4,time/time-day,
174821,sun,poni-plains,whole-area,walk,fearow,fearow,54-57,4,time/time-night,
174826,sun,poni-plains,whole-area,walk,pelipper,pelipper,54-57,4,time/time-morning,
174831,sun,poni-plains,whole-area,walk,pelipper,pelipper,54-57,4,time/time-day,
174836,sun,poni-plains,whole-area,walk,pelipper,pelipper,54-57,4,time/time-night,
174841,sun,poni-plains,whole-area,walk,mudsdale,mudsdale,54-57,4,time/time-morning,
174846,sun,poni-plains,whole-area,walk,mudsdale,mudsdale,54-57,4,time/time-day,
174851,sun,poni-plains,whole-area,walk,mudsdale,mudsdale,54-57,4,time/time-night,
174856,sun,poni-plains,whole-area,walk,hypno,hypno,54-57,3,time/time-morning,
174861,sun,poni-plains,whole-area,walk,hypno,hypno,54-57,3,time/time-day,
174866,sun,poni-plains,whole-area,walk,hypno,hypno,54-57,3,time/time-night,
174871,sun,poni-plains,whole-area,ambush,raticate,raticate-alola,54-57,20,time/time-night,
174876,sun,poni-plains,whole-area,ambush,fearow,fearow,54-57,20,time/time-morning,
174881,sun,poni-plains,whole-area,ambush,fearow,fearow,54-57,20,time/time-day,
174886,sun,poni-plains,whole-area,ambush,fearow,fearow,54-57,20,time/time-night,
174891,sun,poni-plains,whole-area,ambush,cottonee,cottonee,54-57,20,time/time-morning,
174896,sun,poni-plains,whole-area,ambush,cottonee,cottonee,54-57,20,time/time-day,
174901,sun,poni-plains,whole-area,ambush,cottonee,cottonee,54-57,20,time/time-night,
174906,sun,poni-plains,whole-area,ambush,gumshoos,gumshoos,54-57,20,time/time-morning,
174911,sun,poni-plains,whole-area,ambush,gumshoos,gumshoos,54-57,20,time/time-day,
174916,sun,poni-plains,whole-area,ambush,primeape,primeape,54-57,11,time/time-morning,
174921,sun,poni-plains,whole-area,ambush,primeape,primeape,54-57,11,time/time-day,
174926,sun,poni-plains,whole-area,ambush,primeape,primeape,54-57,11,time/time-night,
174931,sun,poni-plains,whole-area,ambush,scyther,scyther,54-57,9,time/time-morning,
174936,sun,poni-plains,whole-area,ambush,scyther,scyther,54-57,9,time/time-day,
174941,sun,poni-plains,whole-area,ambush,scyther,scyther,54-57,9,time/time-night,
174946,sun,poni-plains,whole-area,ambush,hariyama,hariyama,54-57,9,time/time-morning,
174951,sun,poni-plains,whole-area,ambush,hariyama,hariyama,54-57,9,time/time-day,
174956,sun,poni-plains,whole-area,ambush,hariyama,hariyama,54-57,9,time/time-night,
174961,sun,poni-plains,whole-area,ambush,braviary,braviary,54-57,9,time/time-morning,
174966,sun,poni-plains,whole-area,ambush,braviary,braviary,54-57,9,time/time-day,
174971,sun,poni-plains,whole-area,ambush,braviary,braviary,54-57,9,time/time-night,
174976,sun,poni-plains,whole-area,ambush,emolga,emolga,54-57,3,time/time-morning,
174981,sun,poni-plains,whole-area,ambush,emolga,emolga,54-57,3,time/time-day,
174986,sun,poni-plains,whole-area,ambush,emolga,emolga,54-57,3,time/time-night,
174991,sun,poni-plains,whole-area,berry-pile,crabrawler,crabrawler,54-57,100,time/time-morning,
174996,sun,poni-plains,whole-area,berry-pile,crabrawler,crabrawler,54-57,100,time/time-day,
175001,sun,poni-plains,whole-area,berry-pile,crabrawler,crabrawler,54-57,100,time/time-night,
175006,sun,poni-plains,whole-area,sos,raticate,raticate-alola,54-57,23,time/time-night,
